Year,Yr,YrsInOrg,Entry Point,EP,Block,BL,System,Sys,Plot,PL,SpringCoverCrop,CashCrop,CC,FallCoverCrop,TillageTreatment,CurrentTillage,TillageforCurrentCropEstablishment,NumSoilDistrubEvents,NUmAboveGroundDistrub,NumDaysSinceLastSoilDisturb,SDR,Total_NumofDisturb,SamplingEvent,SE,SETiming,CurrentCrop,SampleDate,Plot,MatricPotential,Gravimetric,WaxwormRotten,WaxwormTotal ,WaxwormTotal_Infected,Percent_Waxworm_Infect,MealwormTotal ,MealwormTotal_Infect,Perc_Meal_Infect,barpH,barEC,ActiveCmg/kg,SoilStandardAbsorbance,SoultionStandardAbsorbance,y-intercept,slope,ActiveC/mg/kgLEWIS,AggregateStability,SampleDateCheck,Plot Number Check,aalpH,P,K,Mg,Ca,CEC,%CECK,%CECMg,%CECCa,zinc,copper,sulfur,OrganicMatterPerc,salts,SandPerc,SiltPerc,ClayPerc,SoilTexturalClass,g,Cornell_soil_texture_class,Cornell_soil_texture_sand,Cornell_soil_texture_silt,Cornell_soil_texture_clay,Cornell_pred_water_capacity,Cornell_pred_water_capacity_rating,Cornell_aggregate_stability,Cornell_aggregate_stability_rating,Cornell_organic_matter,Cornell_organic_matter_rating,Cornell_soc,Cornell_total_c,Cornell_total_n,Cornell_ace_soil_protein_index,Cornell_ace_soil_protein_index_rating,Cornell_respiration,Cornell_respiration_rating,Cornell_active_carbon,Cornell_active_carbon_rating,Cornell_ph,Cornell_ph_rating,Cornell_p,Cornell_p_rating,Cornell_k,Cornell_k_rating,Cornell_mg,Cornell_fe,Cornell_mn,Cornell_zn,Cornell_minor_elements_rating,Cornell_overall score,Cornell_Mod. Morgan Al. ppm,Cornell_Mod. Morgan Ca. ppm,Cornell_Mod. Morgan Cu. ppm,Cornell_Mod. Morgan S. ppm,Cornell_Mod. Morgan B. ppm,Sample number
2023,Yr3,10,2,EP2,3,BL3,4,Sys4,321,PL321,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,0,362,0,0,1,SE1,Prior to Cover Crop Termination,Alfalfa/Orchardgrass,4/10/2023,321,24,0.21,15,15,0,0,15,4,26.67,7.41,47.35,310.73,0.332,0.948,-0.001,0.023,,,4/10/2023,321,6.59,15,120,116,1083.5,8.9,3.5,10.9,60.9,1,2.6,7.5,1.88,0.06,21.1,44.8,34.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,413
2023,Yr3,10,2,EP2,4,BL4,4,Sys4,434,PL434,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,0,362,0,0,1,SE1,Prior to Cover Crop Termination,Alfalfa/Orchardgrass,4/10/2023,434,27,0.21,9,12,0,0,15,8,53.33,7.27,52.72,401.22,0.307,0.863,-0.001,0.023,,,4/10/2023,434,6.34,30,106,92,947.8,7.8,3.5,9.9,60.9,1.5,1.2,9.5,2.04,0.1,22.3,45.1,32.6,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,432
2023,Yr3,10,3,EP3,1,BL1,1,Sys1,131,PL131,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,standard,reduced,chisel,0,2,174,2,2,1,SE1,Prior to Cover Crop Termination,Winter Wheat/ Red Clover,4/10/2023,131,15,0.22,8,15,5,33.33,15,10,66.67,7,82.2,323.21,0.307,0.863,-0.001,0.023,,,4/10/2023,131,6.58,28,134,121,1059,8.8,3.9,11.4,59.9,1.3,3.3,8.1,2.21,0.08,25.5,42.4,32.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,393
2023,Yr3,10,3,EP3,2,BL2,1,Sys1,233,PL233,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,standard,reduced,chisel,0,2,174,2,2,1,SE1,Prior to Cover Crop Termination,Winter Wheat/ Red Clover,4/10/2023,233,21,0.18,7,15,2,13.33,14,2,14.29,7.61,56.38,410.45,0.365,0.874,-0.001,0.023,,,4/10/2023,233,6.62,36,115,136,1166.7,9.3,3.2,12.2,63,2,4.7,8.1,1.88,0.07,38.4,34.6,27.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,407
2023,Yr3,10,3,EP3,3,BL3,1,Sys1,313,PL313,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,standard,reduced,chisel,0,2,174,2,2,1,SE1,Prior to Cover Crop Termination,Winter Wheat/ Red Clover,4/10/2023,313,26,0.22,10,13,0,0,15,7,46.67,7.44,54.55,540.12,0.422,0.91,-0.001,0.023,,,4/10/2023,313,6.59,27,133,136,1074.5,8.8,3.9,12.8,60.7,1.6,3.1,8.4,2.13,0.14,21.7,43.4,34.9,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,411
2023,Yr3,10,3,EP3,4,BL4,1,Sys1,413,PL413,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,standard,reduced,chisel,0,2,174,2,2,1,SE1,Prior to Cover Crop Termination,Winter Wheat/ Red Clover,4/10/2023,413,12,0.2,10,15,0,0,15,6,40,7.6,66.38,365.27,0.384,0.948,-0.001,0.023,,,4/10/2023,413,6.86,13,155,223,1393.1,9.2,4.3,20.2,75.5,1.2,2,7.3,2.09,0.08,25.2,41.9,32.9,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,423
2023,Yr3,10,3,EP3,1,BL1,2,Sys2,132,PL132,Winter Wheat,Winter Wheat,W,Oat/Pea/Radish,shallow,shallow,highspeed disk,0,0,174,0,0,1,SE1,Prior to Cover Crop Termination,Winter Wheat,4/10/2023,132,35,0.22,8,14,6,42.86,15,8,53.33,6.86,77.68,357.32,0.422,0.91,-0.001,0.023,,,4/10/2023,132,6.38,39,173,102,960.6,8.9,5,9.6,54,1.9,3.4,9.6,2.31,0.1,27.1,44,28.9,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,394
2023,Yr3,10,3,EP3,2,BL2,2,Sys2,232,PL232,Winter Wheat,Winter Wheat,W,Oat/Pea/Radish,shallow,shallow,highspeed disk,0,0,174,0,0,1,SE1,Prior to Cover Crop Termination,Winter Wheat,4/10/2023,232,27,0.17,9,15,0,0,14,1,7.14,7.56,57.73,325.27,0.368,0.938,-0.001,0.023,,,4/10/2023,232,6.75,32,100,200,1245.8,10.2,2.5,16.4,61.4,1.9,3.8,7.5,1.78,0.09,44.3,29.8,25.9,Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,406
2023,Yr3,10,3,EP3,3,BL3,2,Sys2,312,PL312,Winter Wheat,Winter Wheat,W,Oat/Pea/Radish,shallow,shallow,highspeed disk,0,0,174,0,0,1,SE1,Prior to Cover Crop Termination,Winter Wheat,4/10/2023,312,44,0.21,10,15,0,0,15,3,20,7.66,52.8,321.57,0.321,0.893,-0.001,0.023,,,4/10/2023,312,6.7,19,123,208,1524,11.7,2.7,14.9,65.3,1.4,1.5,7.5,2.12,0.09,20,37.6,42.4,Clay,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,410
2023,Yr3,10,3,EP3,4,BL4,2,Sys2,412,PL412,Winter Wheat,Winter Wheat,W,Oat/Pea/Radish,shallow,shallow,highspeed disk,0,0,174,0,0,1,SE1,Prior to Cover Crop Termination,Winter Wheat,4/10/2023,412,64,0.2,12,15,0,0,15,9,60,7.9,80.93,362.82,0.321,0.893,-0.001,0.023,,,4/10/2023,412,7.08,10,142,360,1899,12.9,2.8,23.3,73.8,1.6,2,6.7,2.18,0.08,21.7,36.9,41.4,Clay,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,422
2023,Yr3,10,3,EP3,1,BL1,3,Sys3,134,PL134,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,reduced,shallow,highspeed disk,0,2,174,2,2,1,SE1,Prior to Cover Crop Termination,Winter Wheat/ Red Clover,4/10/2023,134,21,0.22,10,13,0,0,15,7,46.67,6.9,92.29,353.71,0.316,0.858,-0.001,0.023,,,4/10/2023,134,6.43,24,143,102,1016.6,9.1,4,9.3,55.9,1.8,3.3,8.8,2.36,0.09,25.7,43,31.2,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,396
2023,Yr3,10,3,EP3,2,BL2,3,Sys3,234,PL234,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,reduced,shallow,highspeed disk,0,2,174,2,2,1,SE1,Prior to Cover Crop Termination,Winter Wheat/ Red Clover,4/10/2023,234,13,0.21,10,12,0,0,15,2,13.33,7.77,52.98,351.71,0.385,0.949,-0.001,0.023,,,4/10/2023,234,6.7,28,88,164,1436,10.8,2.1,12.7,66.7,2,4.2,8,2.16,0.08,34.2,34.5,31.2,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,408
2023,Yr3,10,3,EP3,3,BL3,3,Sys3,314,PL314,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,reduced,shallow,highspeed disk,0,2,174,2,2,1,SE1,Prior to Cover Crop Termination,Winter Wheat/ Red Clover,4/10/2023,314,23,0.22,9,15,5,33.33,15,12,80,7.66,51.13,305.42,0.365,0.874,-0.001,0.023,,,4/10/2023,314,6.91,17,130,211,1344.3,8.8,3.8,20,76.3,1.2,1.1,7.1,2.23,0.07,20.3,39.6,40.1,Clay,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,412
2023,Yr3,10,3,EP3,4,BL4,3,Sys3,414,PL414,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,reduced,shallow,highspeed disk,0,2,174,2,2,1,SE1,Prior to Cover Crop Termination,Winter Wheat/ Red Clover,4/10/2023,414,26,0.21,15,15,0,0,14,11,78.57,6.96,61.26,391.48,0.384,0.948,-0.001,0.023,,,4/10/2023,414,6.71,12,125,188,1368.8,10.9,2.9,14.3,62.6,1.3,1.4,7.4,2.22,0.08,23.6,41.7,34.7,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,424
2023,Yr3,10,3,EP3,1,BL1,4,Sys4,133,PL133,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,0,733,0,0,1,SE1,Prior to Cover Crop Termination,Alfalfa/Orchardgrass,4/10/2023,133,20,0.21,12,15,0,0,15,6,40,6.82,78.17,355.9,0.368,0.938,-0.001,0.023,,,4/10/2023,133,6.35,19,78,83,862.2,8.6,2.3,8,50.1,1.2,3.2,7.2,2.23,0.08,27.6,43.4,29.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,395
2023,Yr3,10,3,EP3,2,BL2,4,Sys4,231,PL231,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,0,733,0,0,1,SE1,Prior to Cover Crop Termination,Alfalfa/Orchardgrass,4/10/2023,231,20,0.18,9,15,0,0,15,1,6.67,7.67,63.78,318.54,0.385,0.949,-0.001,0.023,,,4/10/2023,231,6.67,16,53,176,1288.7,10.2,1.3,14.3,62.9,1.4,4,7,1.83,0.07,32.5,38.4,29.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,405
2023,Yr3,10,3,EP3,3,BL3,4,Sys4,311,PL311,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,0,733,0,0,1,SE1,Prior to Cover Crop Termination,Alfalfa/Orchardgrass,4/10/2023,311,26,0.21,8,15,1,6.67,14,7,50,7.6,57.34,314.37,0.384,0.948,-0.001,0.023,,,4/10/2023,311,6.76,16,81,217,1329.8,10.7,1.9,17,62.3,1.4,2.6,7.5,2.23,0.09,22.9,39.2,37.9,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,409
2023,Yr3,10,3,EP3,4,BL4,4,Sys4,411,PL411,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,0,733,0,0,1,SE1,Prior to Cover Crop Termination,Alfalfa/Orchardgrass,4/10/2023,411,39,0.21,11,14,0,0,15,8,53.33,7.85,69.93,359.67,0.385,0.949,-0.001,0.023,,,4/10/2023,411,7.1,9,98,351,1780.3,12.1,2.1,24.2,73.7,1.8,1.7,6.6,2.47,0.09,18.2,43.5,38.3,Silty Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,421
2023,Yr3,10,1,EP1,1,BL1,1,Sys1,111,PL111,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,standard,moldboard,9,2,9,157,11,2,SE2,Post Plant,Corn,6/29/2023,111,3.1,0.24,8,15,7,46.67,15,3,20,7.74,154.4,364.36,0.314,0.817,-0.001,0.023,,,6/29/2023,111,6.5,15,131,161,1245.7,9.9,3.4,13.5,62.9,1.4,3.3,7.6,2.08,0.12,24.1,46,30,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,433
2023,Yr3,10,1,EP1,2,BL2,1,Sys1,211,PL211,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,standard,moldboard,9,2,9,157,11,2,SE2,Post Plant,Corn,6/29/2023,211,3,0.22,14,16,1,6.25,14,1,7.14,7.61,102,368.46,0.316,0.858,-0.001,0.023,,,6/29/2023,211,6.38,15,89,109,945.2,8.1,2.8,11.3,58.6,1.2,3.1,7.1,1.93,0.12,30.1,39.8,30.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,437
2023,Yr3,10,1,EP1,3,BL3,1,Sys1,334,PL334,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,standard,moldboard,9,2,9,157,11,2,SE2,Post Plant,Corn,6/29/2023,334,2.6,0.21,1,16,15,93.75,15,7,46.67,6.64,157.2,355.58,0.422,0.91,-0.001,0.023,,,6/29/2023,334,6.44,26,96,111,1006.8,8.2,3,11.3,61.4,1.7,1.4,7.6,2.04,0.1,37.5,35.7,26.8,Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,444
2023,Yr3,10,1,EP1,4,BL4,1,Sys1,424,PL424,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,standard,moldboard,9,2,9,157,11,2,SE2,Post Plant,Corn,6/29/2023,424,2,0.26,11,15,4,26.67,15,1,6.67,6.67,135.5,371.14,0.332,0.948,-0.001,0.023,,,6/29/2023,424,6.38,28,122,107,1016.1,8.5,3.7,10.5,59.9,1.7,1.5,8.8,2.15,0.1,30.9,34.3,34.8,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,448
2023,Yr3,10,1,EP1,1,BL1,2,Sys2,112,PL112,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,10,2,9,196,12,2,SE2,Post Plant,Corn,6/29/2023,112,4,0.23,12,15,1,6.67,15,1,6.67,7.75,133.7,422.71,0.385,0.949,-0.001,0.023,,,6/29/2023,112,6.25,19,125,106,1097.1,9.5,3.4,9.3,57.8,1.4,3,8.1,2.2,0.11,18.2,52.4,29.4,Silty Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,434
2023,Yr3,10,1,EP1,2,BL2,2,Sys2,212,PL212,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,10,2,9,196,12,2,SE2,Post Plant,Corn,6/29/2023,212,3.7,0.22,11,15,3,20,15,2,13.33,7.67,136.8,357.81,0.384,0.948,-0.001,0.023,,,6/29/2023,212,6.43,11,93,120,1048.3,8.7,2.7,11.5,60.4,1.1,2.5,6.6,1.87,0.1,26.2,45.9,27.9,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,438
2023,Yr3,10,1,EP1,3,BL3,2,Sys2,333,PL333,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,10,2,9,196,12,2,SE2,Post Plant,Corn,6/29/2023,333,7.2,0.2,6,15,2,13.33,15,0,0,7.53,104.8,281.05,0.365,0.874,-0.001,0.023,,,6/29/2023,333,6.31,24,80,91,777.7,7.1,2.9,10.8,55.1,1.3,2.8,7.8,1.73,0.12,34.7,33.4,32,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,443
2023,Yr3,10,1,EP1,4,BL4,2,Sys2,423,PL423,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,10,2,9,196,12,2,SE2,Post Plant,Corn,6/29/2023,423,7,0.24,8,16,6,37.5,15,1,6.67,7.66,149.2,328.14,0.384,0.948,-0.001,0.023,,,6/29/2023,423,6.43,23,116,96,946.8,8,3.7,10,58.9,1.6,2.7,8.6,2.1,0.1,18.2,48,33.8,Silty Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,447
2023,Yr3,10,1,EP1,1,BL1,3,Sys3,114,PL114,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,standard,moldboard,9,2,9,157,11,2,SE2,Post Plant,Corn,6/29/2023,114,6.1,0.25,10,15,3,20,15,3,20,7.7,110,363.04,0.422,0.91,-0.001,0.023,,,6/29/2023,114,6.33,22,89,98,981.2,8.8,2.6,9.3,56.1,1.5,3.2,8.3,2.27,0.1,21.2,43.4,35.4,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,436
2023,Yr3,10,1,EP1,2,BL2,3,Sys3,214,PL214,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,standard,moldboard,9,2,9,157,11,2,SE2,Post Plant,Corn,6/29/2023,214,2.1,0.24,11,15,4,26.67,15,5,33.33,7.45,132.6,371.66,0.307,0.863,-0.001,0.023,,,6/29/2023,214,6.63,15,92,151,1152.4,9.3,2.5,13.6,62.2,1.4,3,6.7,1.96,0.09,30.4,41.9,27.7,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,440
2023,Yr3,10,1,EP1,3,BL3,3,Sys3,331,PL331,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,standard,moldboard,9,2,9,157,11,2,SE2,Post Plant,Corn,6/29/2023,331,5.5,0.22,10,14,2,14.29,16,2,12.5,7.48,121.5,221.33,0.321,0.893,-0.001,0.023,,,6/29/2023,331,6.38,12,94,116,1051,8.7,2.8,11.2,60.7,1.1,2.6,6.6,1.89,0.07,34.3,35.2,30.5,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,441
2023,Yr3,10,1,EP1,4,BL4,3,Sys3,421,PL421,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,standard,moldboard,9,2,9,157,11,2,SE2,Post Plant,Corn,6/29/2023,421,3.2,0.26,6,14,7,50,15,0,0,6.55,201.1,344.24,0.332,0.948,-0.001,0.023,,,6/29/2023,421,6.52,13,101,106,1081.6,8.6,3,10.3,63.2,1.2,1.9,6.9,1.97,0.09,22.5,48.1,29.4,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,445
2023,Yr3,10,1,EP1,1,BL1,4,Sys4,113,PL113,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,6,0,80,97,6,2,SE2,Post Plant,Alfalfa/Orchardgrass,6/29/2023,113,2.9,0.25,11,15,4,26.67,15,4,26.67,7.88,73.08,394.89,0.332,0.948,-0.001,0.023,,,6/29/2023,113,6.41,9,100,159,1337.6,11.1,2.3,12,60.4,1.1,3,6.8,2.02,0.1,25,47.8,27.2,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,435
2023,Yr3,10,1,EP1,2,BL2,4,Sys4,213,PL213,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,6,0,80,97,6,2,SE2,Post Plant,Alfalfa/Orchardgrass,6/29/2023,213,3.9,0.22,7,16,6,37.5,16,0,0,7.46,57.03,362.22,0.368,0.938,-0.001,0.023,,,6/29/2023,213,6.57,10,71,153,1131.2,9.1,2,14,62.1,1.2,2.8,5.9,1.9,0.08,30.5,38.2,31.3,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,439
2023,Yr3,10,1,EP1,3,BL3,4,Sys4,332,PL332,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,6,0,80,97,6,2,SE2,Post Plant,Alfalfa/Orchardgrass,6/29/2023,332,2.9,0.18,9,14,3,21.43,15,2,13.33,7.71,50.01,332.25,0.314,0.817,-0.001,0.023,,,6/29/2023,332,6.35,22,102,102,943.6,8,3.3,10.6,58.8,1.7,1.3,8.9,2.12,0.1,44.1,30.5,25.4,Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,442
2023,Yr3,10,1,EP1,4,BL4,4,Sys4,422,PL422,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,6,0,80,97,6,2,SE2,Post Plant,Alfalfa/Orchardgrass,6/29/2023,422,3.1,0.24,7,15,8,53.33,13,0,0,6.8,60.55,345.06,0.365,0.874,-0.001,0.023,,,6/29/2023,422,6.34,26,121,104,954.4,7.9,3.9,10.9,60,1.7,1.3,8.4,1.95,0.13,19.1,46.7,34.2,Silty Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446
2023,Yr3,10,2,EP2,1,BL1,1,Sys1,121,PL121,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,no-till,interseed,9,1,9,152,10,2,SE2,Post Plant,Soybean,6/29/2023,121,3.1,0.25,11,15,4,26.67,15,8,53.33,7.61,82.38,327.08,0.368,0.938,-0.001,0.023,,,6/29/2023,121,6.36,11,111,186,1363.8,10.9,2.6,14.3,62.8,1.4,4.1,8.9,2.34,0.18,20.4,43.7,35.8,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,449
2023,Yr3,10,2,EP2,2,BL2,1,Sys1,221,PL221,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,no-till,interseed,9,1,9,152,10,2,SE2,Post Plant,Soybean,6/29/2023,221,1.9,0.22,11,15,4,26.67,15,6,40,7.2,77.85,324.21,0.307,0.863,-0.001,0.023,,,6/29/2023,221,6.44,12,100,132,1006.8,8.4,3.1,13.1,60,1.2,3.1,7.8,2.01,0.15,28.1,41.4,30.4,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,453
2023,Yr3,10,2,EP2,3,BL3,1,Sys1,323,PL323,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,no-till,interseed,9,1,9,152,10,2,SE2,Post Plant,Soybean,6/29/2023,323,1.3,0.24,12,15,3,20,15,1,6.67,7.28,77.4,335.53,0.314,0.817,-0.001,0.023,,,6/29/2023,323,6.75,9,74,211,1134.7,9.6,2,18.3,59,1.5,3.4,7.8,1.77,0.13,24.8,42.1,33.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,459
2023,Yr3,10,2,EP2,4,BL4,1,Sys1,432,PL432,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,no-till,interseed,9,1,9,152,10,2,SE2,Post Plant,Soybean,6/29/2023,432,1.8,0.25,7,15,8,53.33,14,0,0,7.31,91.75,316.64,0.321,0.893,-0.001,0.023,,,6/29/2023,432,6.52,19,99,99,929.1,7.9,3.2,10.4,58.6,1.4,1.1,7.9,1.99,0.1,21.8,43.4,34.7,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,462
